SNo,Rank,Allotted Quota,Allotted Institute,Course,"Alloted
Category","Candidate
Category",Remarks
9134,27076,All India,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar
Jammu and Kashmir India, Jammu And Kashmir, 190010",BDS,Open,General,Allotted
9135,27082,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,Open,EWS,Allotted
9136,27100,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9137,27106,All India,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",MBBS,SC,SC,Allotted
9138,27114,All India,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI,Dr. A.L. Nair Road, Mumbai Central,
Mumbai - 400 008, Maharashtra, 400008",BDS,Open,General,Allotted
9139,27120,All India,"RUHS College of Medical Sciences, Jaipur,RUHS COLLEGE OF MEDICAL SCIENCES,
SECTOR -11, PRATAP NAGAR, SANGANER, JAIPUR 302033, Rajasthan, 302033",MBBS,ST,ST,Allotted
9140,27129,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9141,27142,"Deemed/Paid Seats
Quota","SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,Gram Lavale Tal Mulshi Pune,
Maharashtra, 412115 (Female Seat only )",MBBS,Open,General,Allotted
9142,27158,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9143,27170,"Delhi University
Quota","Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg,
New Delhi, Delhi (NCT), 110002",BDS,OBC,OBC,Allotted
9144,27205,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9145,27220,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,EWS,EWS,Allotted
9146,27247,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9147,27250,All India,"Govt. Medical College, Jammu,GOVERNMENT MEDICAL COLLEGE, BAKSHI NAGAR,
JAMMU 180001, Jammu And Kashmir, 180001",MBBS,ST,ST,Allotted
9148,27252,All India,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,Open,General,Allotted
9149,27281,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9150,27300,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,Open,EWS,Allotted
9151,27331,"Delhi University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,SC,SC,Allotted
9152,27344,"Employees State
Insurance
Scheme(ESI)","ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",MBBS,Open,General,Allotted
9153,27349,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9154,27366,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9155,27367,"Employees State
Insurance
Scheme(ESI)","ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",MBBS,Open,General,Allotted
9156,27368,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region)
Telangana
508126, Telangana, 508126",MBBS,SC,SC,Allotted
9157,27370,"Aligarh Muslim
University (AMU)
Quota","Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,EWS,Allotted
9158,27376,IP University Quota,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,Open,General,Allotted
9159,27392,"Deemed/Paid Seats
Quota","SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,Gram Lavale Tal Mulshi Pune,
Maharashtra, 412115 (Female Seat only )",MBBS,Open,General,Allotted
9160,27393,Open Seat Quota,"AIIMS Bilaspur Changar Palasiyan, Himachal Pradesh,All India Institute of Medical
Sciences AIIMS
Bilaspur Kothipura BILASPUR Himachal Pradesh 174001, Himachal Pradesh, 174001",MBBS,SC,SC,Allotted
9161,27409,"Employees State
Insurance
Scheme(ESI)","ESIC Medical College & Hospital, Bihta,ESIC Medical College and Hospital
Bihta
Patna, Bihar, 801103",MBBS,Open,General,Allotted
9162,27413,All India,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,Open,EWS,Allotted
9163,27423,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9164,27431,All India,"S.C.B. MEDICAL COLLEGE, CUTTACK,Mangalabag, Cuttack, Odisha, 753007",MBBS,SC,SC,Allotted
9165,27470,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9166,27471,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,EWS,EWS,Allotted
9167,27507,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS,
ASARWA, AHMEDABAD, Gujarat, 380016",BDS,Open,EWS,Allotted
9168,27524,Open Seat Quota,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,OBC,Allotted
9169,27530,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS,
ASARWA, AHMEDABAD, Gujarat, 380016",BDS,Open,General,Allotted
9170,27552,"Employees State
Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,OBC,Allotted
9171,27557,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,OBC,OBC,Allotted
9172,27568,All India,"MANDYA INST. OF MEDICAL SCI., MANDYA,BANGALORE-MYSORE MAIN ROAD,
MANDYA, Karnataka, 571401",MBBS,SC,SC,Allotted
9173,27575,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,OBC,Allotted
9174,27578,All India,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And
Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,Open,General,Allotted
9175,27602,IP University Quota,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,ST,ST,Allotted
9176,27615,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,OBC,OBC,Allotted
9177,27634,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,OBC,OBC,Allotted
9178,27661,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9179,27670,All India,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS,
Sedam Road, Gulbarga, Karnataka, 585106",BDS,EWS,EWS,Allotted
9180,27672,"Employees State
Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,OBC,Allotted
9181,27679,IP University Quota,"Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,SC,SC,Allotted
9182,27680,"Deemed/Paid Seats
Quota","SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,Gram Lavale Tal Mulshi Pune,
Maharashtra, 412115 (Female Seat only )",MBBS,Open,General,Allotted
9183,27711,All India,"Dental Institue, RIMS, Ranchi,Dental College, Rajendra Institute of Medical Sciences,
Bariatu, Ranchi, Jharkhand, 843009",BDS,OBC,OBC,Allotted
9184,27764,Muslim Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9185,27768,All India,"R.G. KAR MEDICAL COLLEGE,KOLKATA,R G Kar Medical College
1 KHUDIRAM BOSE SARANI, West Bengal, 700004",MBBS,SC,SC,Allotted
9186,27778,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9187,27797,Open Seat Quota,"AIIMS, Bibi Nagar, Hyderabad,AIIMS Bibinagar (Hyderabad Metropolitan Region)
Telangana
508126, Telangana, 508126",MBBS,SC,SC,Allotted
9188,27800,All India,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,Open,General,Allotted
9189,27806,Open Seat Quota,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh,
229405",MBBS,SC,SC,Allotted
9190,27825,All India,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO)
Alappuzha,Kerala, Kerala, 688005",BDS,Open,General,Allotted
9191,27834,All India,"Rajah Muthiah Dental College and Hos. , Annamalai ,GOVT DENTAL COLLEGE AND
HOSPITAL, CUDDALORE DT- ERSTWHILE RAJAH MUTHIAH DENTAL COLLEGE
AND HOSPITAL, Tamil Nadu, 608002",BDS,OBC,OBC,Allotted
9192,27849,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9193,27851,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,EWS,EWS,Allotted
9194,27859,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,EWS,EWS,Allotted
9195,27864,"Muslim Women
Quota","Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9196,27894,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9197,27899,All India,"M.G.D.C. & HOSPITAL, PUDUCHERRY,GOVT. OF PUDUCHERRY INSTITUTION,
GORIMEDU, PONDICHERRY, Puducherry, 605006",BDS,Open,General,Allotted
9198,27917,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Mangalore,Light house Hill Road, Mangalore,
India, Karnataka, 575001",MBBS,Open,General,Allotted
9199,27922,All India,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,Open,EWS,Allotted
9200,27946,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,Open,General,Allotted
9201,27960,"Delhi University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,SC,SC,Allotted
9202,27996,All India,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala,
680596",BDS,OBC,OBC,Allotted
9203,28025,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9204,28026,"Employees State
Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,General,Allotted
9205,28041,All India,"Government Dental College and Hospital, Vijayawada,Government Dental College and
Hospital, Machavaram Post, Vijayawada - 520004, Andhra Pradesh, 520004",BDS,Open,General,Allotted
9206,28048,"Aligarh Muslim
University (AMU)
Quota","Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,General,Allotted
9207,28062,All India,"RUHS College of Medical Sciences, Jaipur,RUHS COLLEGE OF MEDICAL SCIENCES,
SECTOR -11, PRATAP NAGAR, SANGANER, JAIPUR 302033, Rajasthan, 302033",MBBS,SC,SC,Allotted
9208,28083,Open Seat Quota,"AIIMS, Nagpur,PLOT NO 2 SECTOR 20 MIHAN NAGPUR, Maharashtra, 441108",MBBS,ST,ST,Allotted
9209,28120,All India,"Jawaharlal Nehru Institute of Dental Sciences, Imphal,Porompat, Imphal East, Manipur,
Manipur, 795005",BDS,OBC,OBC,Allotted
9210,28138,All India,"MEDICAL COLLEGE, BARODA,Government Medical College Baroda, Anandpura,
Vadodara Pin No 390001, Gujarat, 390001",MBBS,SC,SC,Allotted
9211,28159,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9212,28163,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9213,28171,Open Seat Quota,"AIIMS Bathinda ,Jodhpur Romana near Giani Zail Singh College Mandi Dabwali Road
Bathinda, Punjab, 151001",MBBS,"Open
PwD","General
PwD",Allotted
9214,28220,"Delhi University
Quota","Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg,
New Delhi, Delhi (NCT), 110002",BDS,EWS,EWS,Allotted
9215,28250,All India,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And
Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,Open,General,Allotted
9216,28282,Open Seat Quota,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,OBC,Allotted
9217,28326,All India,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",BDS,EWS,EWS,Allotted
9218,28350,Muslim OBC Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,OBC,OBC,Allotted
9219,28352,All India,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI,Dr. A.L. Nair Road, Mumbai Central,
Mumbai - 400 008, Maharashtra, 400008",BDS,OBC,OBC,Allotted
9220,28355,"Employees State
Insurance
Scheme(ESI)","ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,General,Allotted
9221,28376,All India,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI,
Tamil Nadu, 622003",BDS,Open,OBC,Allotted
9222,28400,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,EWS,EWS,Allotted
9223,28405,All India,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And
Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,Open,General,Allotted
9224,28421,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9225,28426,Open Seat Quota,"AIIMS Bilaspur Changar Palasiyan, Himachal Pradesh,All India Institute of Medical
Sciences AIIMS
Bilaspur Kothipura BILASPUR Himachal Pradesh 174001, Himachal Pradesh, 174001",MBBS,SC,SC,Allotted
9226,28442,All India,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI,
Tamil Nadu, 622003",BDS,OBC,OBC,Allotted
9227,28462,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,OBC,Allotted
9228,28476,Open Seat Quota,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,General,Allotted
9229,28489,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9230,28493,All India,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,EWS,EWS,Allotted
9231,28531,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9232,28549,"Delhi NCR
Children/Widows of
Personnel of the
Armed Forces (CW)
Quota","Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg,
New Delhi, Delhi (NCT), 110002",BDS,Open,General,"Allotted( CW Rank
: 40 )"
9233,28555,"Delhi University
Quota","Maulana Azad Institute of Dental Sciences, New Delhi,MAMC Complex, B.S. Zafar Marg,
New Delhi, Delhi (NCT), 110002",BDS,OBC,OBC,Allotted
9234,28569,All India,"GOVT. DC & RESEARCH INSt., BELLARY,GOVT DENTAL COLLEGE AND RI, VIMS
CAMPUS, CANTONMENT BELLARY, Karnataka, 583104",BDS,Open,OBC,Allotted
9235,28574,"Deemed/Paid Seats
Quota","Hamdard Inst of Med Sciences and Research, New Delhi,HIMSR, Jamia Hamdard, Guru
Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",MBBS,Open,General,Allotted
9236,28621,All India,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI,
Tamil Nadu, 622003",BDS,OBC,OBC,Allotted
9237,28654,All India,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,Open,General,Allotted
9238,28657,All India,"Government Medical College, Omandurar,GOVERNMENT MEDICAL COLLEGE,
OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI - 600 002., Tamil
Nadu, 600002",MBBS,SC,SC,Allotted
9239,28712,All India,"Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,Paithna-
Bhaganbigha, Rahui, Nalanda, Bihar, 803118",BDS,Open,OBC,Allotted
9240,28720,All India,"Gandhi Medical College Musheerabad Secunderabad,MUSHEERABAD,
SECUNDERABAD, Telangana, 500003",MBBS,SC,SC,Allotted
9241,28739,Open Seat Quota,"AIIMS, Gorakhpur ,AIIMS Gorakhpur, Medical College Building, Kunraghat, Gorakhpur,
Uttar Pradesh, 273008",MBBS,SC,SC,Allotted
9242,28753,All India,"S.C.B. MEDICAL COLLEGE, CUTTACK,Mangalabag, Cuttack, Odisha, 753007",MBBS,SC,SC,Allotted
9243,28762,Open Seat Quota,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh,
229405",MBBS,SC,SC,Allotted
9244,28812,Open Seat Quota,"AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,SC,SC,Allotted
9245,28814,All India,"THANJAVUR MEDICAL COLL.,THANJAVUR,Thanjavur Medical College,Thanjavur,
Tamil Nadu, 613004",MBBS,SC,SC,Allotted
9246,28816,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,OBC,OBC,Allotted
9247,28818,"Deemed/Paid Seats
Quota","SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,Gram Lavale Tal Mulshi Pune,
Maharashtra, 412115 (Female Seat only )",MBBS,Open,General,Allotted
9248,28821,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9249,28874,"Deemed/Paid Seats
Quota","SYMBIOSIS MEDICAL COLLEGE FOR WOMEN PUNE,Gram Lavale Tal Mulshi Pune,
Maharashtra, 412115 (Female Seat only )",MBBS,Open,General,Allotted
9250,28898,All India,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,OBC,OBC,Allotted
9251,28911,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9252,28917,Open Seat Quota,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open,General,Allotted
9253,28923,Open Seat Quota,"JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry,
605006",MBBS,SC,SC,Allotted
9254,28963,Open Seat Quota,"IMS BHU Dental, Varanasi,Institute of Medical Sciences, Banaras Hindu University, Uttar
Pradesh, 221105",BDS,OBC,OBC,Allotted
9255,28966,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS,
ASARWA, AHMEDABAD, Gujarat, 380016",BDS,Open,EWS,Allotted
9256,29005,"Deemed/Paid Seats
Quota","Hamdard Inst of Med Sciences and Research, New Delhi,HIMSR, Jamia Hamdard, Guru
Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",MBBS,Open,General,Allotted
9257,29010,All India,"SARDAR PATEL MEDICAL COLLEGE, BIKANER,MEDICAL COLLEGE ROAD,
BIKANER, Rajasthan, 334003",MBBS,SC,SC,Allotted
9258,29020,"Delhi University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,SC,SC,Allotted
9259,29026,All India,"Government DentalCollege and Hospital Paithna Bhaganbigha Rahui Nalanda,Paithna-
Bhaganbigha, Rahui, Nalanda, Bihar, 803118",BDS,Open,General,Allotted
9260,29053,Open Seat Quota,"AIIMS, Rai Bareli ,All India Institute of Medical Sciences Raebareli, Uttar Pradesh,
229405",MBBS,SC,SC,Allotted
9261,29065,All India,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,SC,SC,Allotted
9262,29073,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9263,29079,"Employees State
Insurance
Scheme(ESI)","Government Medical College, ESIC, Kollam,Parippally Kollam 691574, Kerala, 691574",MBBS,OBC,OBC,Allotted
9264,29084,All India,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg
Indore",BDS,Open,OBC,Allotted
9265,29094,All India,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental
Sciences, Rohtak, Haryana, 124001",BDS,EWS,EWS,Allotted
9266,29116,"Employees State
Insurance
Scheme(ESI)","SLBS Govt. Medical College, Mandi,Mandi at Nerchowk Tehsil Balh PO Bhangrotu,
Himachal Pradesh, 175021",MBBS,Open,General,Allotted
9267,29125,All India,"GOVT DEN COLL DENTAL WING PATIALA,Govt.Dental College and Hospital,Patiala,
Punjab, 147001",BDS,Open,General,Allotted
9268,29135,All India,"SARDAR PATEL MEDICAL COLLEGE, BIKANER,MEDICAL COLLEGE ROAD,
BIKANER, Rajasthan, 334003",MBBS,SC,SC,Allotted
9269,29167,"Deemed/Paid Seats
Quota","Hamdard Inst of Med Sciences and Research, New Delhi,HIMSR, Jamia Hamdard, Guru
Ravidas Marg, Hamdard Nagar, New Delhi, Delhi (NCT), 110062",MBBS,Open,General,Allotted
9270,29214,All India,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS,
ASARWA, AHMEDABAD, Gujarat, 380016",BDS,Open,EWS,Allotted
9271,29217,Open Seat Quota,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open,OBC,Allotted
9272,29227,"Delhi University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,SC,SC,Allotted
9273,29229,"Deemed/Paid Seats
Quota","Kasturba Medical College, Manipal Univ., Manipal,Madhav Nagar, Manipal, Karnataka
State India, Karnataka, 576104",MBBS,Open,General,Allotted
9274,29238,All India,"KARNATAK INST. OF MEDICAL SC.,HUBLI,VIDYANAGAR HUBBALLI, Karnataka,
580021",MBBS,SC,SC,Allotted
9275,29247,"Employees State
Insurance
Scheme(ESI)","Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,OBC,OBC,Allotted
9276,29265,All India,"NAIR HOSP DENTAL COLLEGE & HOSP,MUMBAI,Dr. A.L. Nair Road, Mumbai Central,
Mumbai - 400 008, Maharashtra, 400008",BDS,EWS,EWS,Allotted
